id	x	y	group	color	size
_h5_4339	38172.39	30862.37	-1	ddd	10
_h5_4338	19572.01	21642.64	108	E5AA70	50
_h5_4310	19594.7	21635.78	108	E5AA70	50
_h6_202	17041.19	15777.82	2	FF7F50	50
_h5_4448	28487.84	26433.33	81	E0B582	50
_h5_3792	28677.29	26430.76	81	E0B582	50
_h5_4347	28191.6	26409.09	81	E0B582	50
_h5_4324	28397.1	26429.3	81	E0B582	50
_h5_4333	26093.19	23279.81	196	7E5E60	50
_h5_4365	26076.06	23333.72	196	7E5E60	50
_h5_4332	26261.92	25051.41	152	AA381E	50
_h5_4209	26301.99	24742.61	152	AA381E	50
_h5_4280	26268.2	25007.54	152	AA381E	50
_h5_4302	26388.85	25804.73	152	AA381E	50
_h5_4331	16973.88	24568.41	187	F64A8A	50
_h5_3941	22220.95	27539.11	53	E75480	50
_h5_4116	21993.68	27465.52	53	E75480	50
_h5_4631	21077.26	24478.48	30635	FFE135	50
_h5_3684	18657.99	24268.29	-1	ddd	10
_h5_4330	32642.52	21757.32	-1	ddd	10
_h5_4669	37103.21	16849.81	-1	ddd	10
_h5_4337	15922.77	24699.43	145	A40000	50
_h5_3594	15969.6	24684.72	145	A40000	50
_h5_4036	18729.81	21656.57	205	555D50	50
_h6_783	44090.34	32193.05	-1	ddd	10
_h5_4362	20019.82	21773.58	-1	ddd	10
_h5_4378	15699.85	24778.71	145	A40000	50
_h5_4336	26154.83	24059.24	196	7E5E60	50
_h5_3703	19084.12	21045.42	108	E5AA70	50
_h5_3818	22820.22	16431.76	1228	7CB9E8	50
_h5_3819	22617.24	15770.58	1228	7CB9E8	50
_h5_4049	27156.76	23205.7	-1	ddd	10
_h5_4360	26130.34	23906.51	196	7E5E60	50
_h5_4487	26164.42	24096.57	196	7E5E60	50
_h5_3849	19576.64	19747.62	170	0047AB	50
_h5_3860	19588.09	19602.5	170	0047AB	50
_h5_4335	28699.14	26411.1	81	E0B582	50
_h5_4128	25478.61	25087.88	152	AA381E	50
_h5_4334	23731.4	23675.57	-1	ddd	10
_h5_4308	23451.29	24028.7	15	F7E98E	50
_h5_4724	19439.58	20062.79	170	0047AB	50
_h5_3731	15139.09	12849.11	-1	ddd	10
_h5_4715	19077.35	18150.07	-1	ddd	10
_h5_4730	20398.14	19159.86	138	CC6666	50
_h5_4725	24284.13	19021.37	166	AB4E52	50
_h5_4743	24199.1	18956.41	166	AB4E52	50
_h5_4689	33568.61	20783.46	346	FFBF00	50
_h5_4134	33337.0	20929.55	346	FFBF00	50
_h5_4688	26712.59	27738.14	-1	ddd	10
_h5_4720	20226.77	10666.91	-1	ddd	10
_h5_4700	20129.51	10452.91	-1	ddd	10
_h5_4721	24546.35	18402.52	301	CCFF00	50
_h5_4749	24562.69	18415.55	301	CCFF00	50
_h5_4722	21770.25	20771.18	-1	ddd	10
_h5_4638	22396.21	23021.68	60	6F00FF	50
_h5_4723	36008.45	26798.62	84	014421	50
_h5_4153	40931.29	33333.35	-1	ddd	10
_h5_4620	36365.25	26961.28	84	014421	50
_h5_4642	36324.25	26937.33	84	014421	50
_h5_4741	35853.16	26755.01	84	014421	50
_h5_4745	36110.7	26836.07	84	014421	50
_h5_4779	36223.79	26885.59	84	014421	50
_h5_4683	22959.31	20776.17	-1	ddd	10
_h5_4644	24637.94	19415.52	166	AB4E52	50
_h5_4682	36607.8	22994.04	-1	ddd	10
_h5_4681	26384.57	25301.94	152	AA381E	50
_h5_4680	35486.28	26705.23	84	014421	50
_h5_4735	35561.24	26709.65	84	014421	50
_h5_4687	34869.72	19023.09	-1	ddd	10
_h5_4686	21758.05	19915.0	-1	ddd	10
_h5_4685	16850.1	20823.47	293	BE0032	50
_h5_4671	16974.2	20859.25	293	BE0032	50
_h5_4684	42641.38	23212.14	-1	ddd	10
_h6_10	16526.45	15054.15	2	FF7F50	50
_h5_4236	17172.87	15951.73	2	FF7F50	50
_h5_4690	13584.85	17469.69	-1	ddd	10
_h5_4718	27771.63	11246.61	-1	ddd	10
_h6_747	18212.04	27997.76	175	FFF8DC	50
_h5_4467	19777.84	18153.99	171	0072BB	50
_h5_4709	14505.99	11559.28	-1	ddd	10
_h5_4805	19762.1	18042.15	171	0072BB	50
_h5_4738	13551.2	11897.53	-1	ddd	10
_h6_778	27395.39	11888.01	56375	1C1CF0	50
_h5_4861	42497.61	23647.83	-1	ddd	10
_h6_156	19809.62	23908.22	-1	ddd	10
_h5_4668	17298.19	16118.64	2	FF7F50	50
_h5_4845	13281.02	25239.47	-1	ddd	10
_h6_615	15084.34	13772.83	2	FF7F50	50
_h5_4445	31362.82	26016.32	61	B48395	50
_h5_4226	31540.2	26082.73	61	B48395	50
